cust_no,label
0xb2d56fa8,1
0xb2d786d1,0
0xb2d28ca9,0
0xb2d5ce0a,1
0xb2d78b78,0
0xb2d69837,0
0xb2d5b5f9,1
0xb2d50082,0
0xb2d27567,-1
0xb2d641a3,0
0xb2d575af,1
0xb2d4ee7f,-1
0xb2d50361,1
0xb2d629bf,-1
0xb2d6591d,1
0xb2d43747,1
0xb2d5d4e7,1
0xb2d8ea35,1
0xb2d0a2b6,1
0xb2d11fd8,1
0xb2d5c8df,0
0xb2d8ea9a,0
0xb2d1658d,1
0xb2d90fe1,-1
0xb2d1db56,0
0xb2d687b5,1
0xb2d5d766,1
0xb2d5c7d6,-1
0xb2d5c917,0
0xb2d57722,1
0xb2d64853,1
0xb2d56324,1
0xb2d18b51,1
0xb2d17882,1
0xb2d0d430,1
0xb2d1922c,1
0xb2d69ea8,0
0xb2d19b1a,0
0xb2d10c56,1
0xb2d1c4be,1
0xb2d194e5,1
0xb2d2aa4a,1
0xb2d2a2af,1
0xb2d41478,-1
0xb2d5ba9a,1
0xb2d6c9af,1
0xb2d5f122,1
0xb2d06b59,1
0xb2d64c60,1
0xb2d245e6,1
0xb2d22e9a,0
0xb2d56ce6,1
0xb2d0f655,1
0xb2d52a06,1
0xb2d2fb3d,-1
0xb2d208d6,0
0xb2d967a6,1
0xb2d3002c,1
0xb2d535a9,0
0xb2d43469,1
0xb2d21f9c,0
0xb2d244ce,-1
0xb2d39804,-1
0xb2d07fdd,0
0xb2d5874f,1
0xb2d2aeb8,1
0xb2d0f2f5,0
0xb2d0f84d,1
0xb2d5fdb0,1
0xb2d5e18d,1
0xb2d60966,0
0xb2d5b089,1
0xb2d6468c,1
0xb2d97671,1
0xb2d8dfdb,-1
0xb2d8d567,1
0xb2d65a42,1
0xb2d62a0d,1
0xb2d6a5d9,1
0xb2d10408,1
0xb2d78022,1
0xb2d1bf86,1
0xb2d1bf6b,1
0xb2d1bfa2,-1
0xb2d1bf82,0
0xb2d2db48,-1
0xb2d6895a,-1
0xb2d26964,0
0xb2d2abac,-1
0xb2d3c55e,1
0xb2d32751,-1
0xb2d95725,1
0xb2d28d2f,-1
0xb2d41e6c,0
0xb2d2f2f3,1
0xb2d5b142,0
0xb2d90879,-1
0xb2d654c1,1
0xb2d17a2d,-1
0xb2d4548f,1
0xb2d454dd,0
0xb2d3aa3b,-1
0xb2d39ffa,1
0xb2d2e836,0
0xb2d2e852,0
0xb2d2e81f,0
0xb2d6d112,0
0xb2d727c7,1
0xb2d6faf6,1
0xb2d19291,1
0xb2d938ea,1
0xb2d40e8d,-1
0xb2d5dda0,1
0xb2d63483,1
0xb2d96a9b,1
0xb2d968b9,1
0xb2d62536,-1
0x3b9af42d,1
0x3b9b22ed,1
0x3b9ae180,1
0xb2d280c6,1
0x3b9af2af,-1
0xb2d52775,-1
0xb2d234f0,1
0xb2d65756,0
0xb2d4f91f,1
0xb2d59814,1
0xb2d64deb,0
0xb2d5edcd,1
0xb2d90cb4,1
0xb2d7432e,0
0xb2d54ac5,1
0xb2d644e2,-1
0xb2d6e6d6,1
0xb2d659af,1
0xb2d5cb7e,1
0xb2d68128,1
0xb2d233d3,1
0x3b9b44f2,1
0xb2d8c67b,1
0xb2d52f59,1
0xb2d6db38,1
0xb2d6db33,1
0xb2d1bdbb,1
0xb2d5da40,1
0xb2d6ba99,-1
0x3b9b25b0,1
0x3b9af17b,0
0xb2d31199,-1
0xb2d835bf,-1
0x3b9b1975,1
0xb2d0dfa1,1
0xb2d58c90,1
0xb2d95d35,1
0xb2d43db8,1
0xb2d2a37e,1
0xb2d5fd5d,1
0xb2d651ab,0
0xb2d398ad,1
0xb2d2a2f8,1
0xb2d56d01,-1
0xb2d145cf,1
0xb2d2f551,-1
0xb2d38e21,-1
0xb2d20d2e,0
0xb2d6bb22,1
0xb2d6bb70,0
0xb2d6a6c4,0
0xb2d3d247,-1
0xb2d34451,1
0xb2d6a7b7,1
0xb2d113b4,1
0xb2d3483e,0
0xb2d6b558,1
0xb2d6bd0e,-1
0xb2d6b7e3,0
0xb2d3080f,0
0xb2d6a7cd,-1
0xb2d4fdd6,1
0xb2d98181,0
0xb2d6b84d,1
0xb2d8d4e6,-1
0xb2d6aa4c,-1
0xb2d6bb8c,0
0xb2d34827,0
0xb2d6bac7,0
0xb2d3a97b,1
0xb2d6dea9,0
0xb2d6a80a,0
0xb2d6a7bc,1
0xb2d4cde7,-1
0xb2d4d411,1
0xb2d2b6d3,-1
0xb2d5efdc,1
0xb2d4527b,1
0xb2d4cdc6,1
0xb2d5515e,1
0xb2d688f5,-1
0xb2d2cbfb,1
0xb2d2fca4,1
0xb2d54f9d,0
0xb2d5c58a,1
0xb2d5c368,1
0xb2d4d206,0
0xb2d1975a,0
0xb2d20936,1
0xb2d201bc,-1
0xb2d14c9c,1
0xb2d2179d,0
0xb2d13b92,-1
0xb2d1ad92,0
0x3b9b376b,0
0xb2d1f4fc,1
0xb2d2aa46,-1
0xb2d06831,1
0xb2d3cb97,1
0xb2d48be8,-1
0xb2d78a5f,1
0xb2d13bc0,1
0xb2d2579d,-1
0xb2d567c0,1
0xb2d1fab9,1
0xb2d5e342,1
0xb2d138ca,1
0xb2d10c36,1
0xb2d8cea8,1
0xb2d4e205,1
0xb2d39bf6,1
0xb2d266b7,-1
0xb2d3102b,1
0xb2d3379a,0
0xb2d43077,-1
0xb2d4eca2,-1
0xb2d2b7c1,1
0xb2d51d4a,-1
0xb2d4b946,1
0xb2d327ee,1
0xb2d2a32b,-1
0xb2d936d9,-1
0xb2d4b9a6,0
0xb2d0b489,1
0xb2d2c3c9,1
0xb2d08fa5,1
0xb2d30536,1
0xb2d8ce04,1
0xb2d06f4b,1
0xb2d42060,1
0x3b9b3100,1
0xb2d17d0c,1
0xb2d67f50,1
0x3b9b1858,0
0xb2d40cf9,1
0xb2d36ece,1
0xb2d6202c,1
0xb2d3fd48,-1
0xb2d17b8a,0
0x3b9ad0dd,1
0x3b9b2711,1
0xb2d1b5ae,1
0xb2d62aef,-1
0xb2d648d4,1
0xb2d1d942,1
0xb2d50b5b,1
0xb2d6b01b,1
0xb2d596fc,1
0xb2d954d1,1
0xb2d1b47a,-1
0xb2d94d52,1
0xb2d57eb8,1
0xb2d108ae,1
0xb2d6400f,1
0xb2d59083,1
0xb2d60dab,0
0xb2d1ae57,1
0xb2d2e315,-1
0xb2d58c42,1
0xb2d572fe,-1
0xb2d1709e,1
0xb2d78736,1
0xb2d64627,-1
0xb2d5275f,1
0xb2d57df3,0
0xb2d5dbbd,1
0xb2d110db,1
0xb2d68b41,1
0xb2d398e5,1
0xb2d5d9f6,1
0xb2d6c132,1
0xb2d2c2f2,1
0xb2d60478,0
0xb2d54a97,1
0xb2d2f702,1
0xb2d62c55,1
0xb2d94ecf,1
0xb2d939fd,1
0xb2d96bb3,1
0xb2d629ad,1
0xb2d8ecae,1
0xb2d3589d,1
0xb2d5f1ec,1
0xb2d29bfa,0
0x3b9b0e31,-1
0xb2d563b1,1
0xb2d692a5,1
0xb2d5bd5d,-1
0xb2d0bf3a,0
0xb2d530bb,1
0xb2d2b6ce,1
0xb2d20f91,-1
0xb2d4277a,1
0xb2d2ba5b,1
0xb2d0ab96,1
0xb2d331f8,1
0xb2d5be75,-1
0xb2d0bc3a,1
0xb2d06d8f,0
0xb2d2b3d4,1
0xb2d1ddf9,0
0x3b9b4423,1
0xb2d07ad3,1
0x3b9b2ec3,1
0x3b9ae49b,0
0xb2d57330,1
0xb2d219b7,1
0xb2d1603e,0
0xb2d22ac4,1
0xb2d604dd,0
0xb2d40494,1
0xb2d6a6e0,0
0x3b9b375a,1
0xb2d6e96b,1
0x3b9b419c,1
0xb2d55a3e,1
0xb2d084a3,1
0xb2d64c12,1
0xb2d64825,1
0xb2d108f7,1
0xb2d2a9e5,1
0xb2d11f41,-1
0xb2d612c7,1
0xb2d43141,1
0xb2d1b544,1
0x3b9b456e,1
0x3b9b0e36,1
0xb2d35644,0
0x3b9b38b1,1
0xb2d55ccf,1
0x3b9b4847,0
0xb2d373ca,1
0xb2d6a9d0,1
0xb2d925a7,-1
0xb2d6bb0b,1
0xb2d6b751,0
0xb2d6920d,1
0xb2d1f017,1
0xb2d6aa83,1
0xb2d3c559,0
0xb2d60f4c,1
0xb2d6b7e8,0
0xb2d8d2d2,0
0xb2d63aa0,0
0xb2d8f024,-1
0xb2d2c8ef,1
0xb2d26bdd,0
0xb2d26cbe,1
0xb2d6af0d,1
0xb2d6b8e5,1
0xb2d6b642,-1
0xb2d6ba14,-1
0xb2d6ef8a,1
0xb2d6ab20,1
0xb2d6ab32,0
0xb2d6c015,1
0xb2d6bf19,1
0xb2d69d62,1
0xb2d6bdd8,0
0xb2d6f8eb,0
0xb2d6b97c,-1
0xb2d6ad2b,1
0xb2d782f1,0
0xb2d6b5a1,-1
0xb2d419b5,0
0xb2d6c165,-1
0xb2d36a63,-1
0xb2d6ad26,1
0xb2d6bf62,1
0xb2d6bd40,0
0xb2d75388,0
0xb2d6b101,0
0xb2d6c160,0
0xb2d6b917,1
0xb2d2852f,1
0xb2d210b6,0
0xb2d0f323,0
0x3b9af0d6,1
0xb2d1dc8a,1
0xb2d27a71,1
0xb2d431f4,1
0xb2d220b0,1
0x3b9ae3ff,0
0xb2d5d084,1
0xb2d3ee7d,-1
0xb2d147b1,1
0x3b9b18d9,1
0x3b9b1813,1
0xb2d36187,0
0xb2d33db7,1
0xb2d3ee93,1
0xb2d3989b,1
0xb2d5c884,1
0xb2d238f4,1
0xb2d33c11,1
0xb2d1c229,1
0xb2d26003,1
0xb2d22340,1
0xb2d21e57,1
0xb2d36740,1
0xb2d153f2,1
0xb2d31046,0
0xb2d3c34e,1
0xb2d28320,0
0xb2d3e7d2,1
0xb2d24d98,1
0xb2d176c1,1
0xb2d0f666,1
0xb2d24303,1
0xb2d24df8,1
0xb2d2d4c6,1
0xb2d198c1,1
0xb2d09466,1
0xb2d06ca9,1
0xb2d230f8,1
0xb2d150dc,1
0xb2d1e08e,0
0xb2d19ed9,1
0xb2d1ac4d,0
0xb2d53c75,0
0xb2d30863,1
0xb2d6d3d0,1
0xb2d3a847,1
0xb2d92d74,-1
0xb2d606da,0
0xb2d4e002,-1
0xb2d29363,-1
0xb2d4dfa2,1
0xb2d57bc3,0
0xb2d0d8da,0
0xb2d3a644,1
0xb2d4b61e,1
0xb2d633b4,0
0xb2d6d746,0
0xb2d643b3,0
0x3b9b3a81,1
0xb2d5fa6c,1
0xb2d925f5,-1
0xb2d2dab6,0
0xb2d42816,0
0xb2d3a944,1
0xb2d63354,1
0xb2d83ca6,0
0xb2d65037,0
0xb2d12a4d,1
0xb2d5d53a,0
0xb2d15edd,1
0xb2d2a706,-1
0xb2d3606a,-1
0xb2d4207c,1
0xb2d900fa,-1
0xb2d5ee64,1
0xb2d11b81,1
0xb2d416f2,1
0xb2d5bf8d,0
0xb2d1e587,0
0xb2d627dd,1
0xb2d294c5,1
0xb2d072dd,1
0xb2d94b6b,1
0xb2d8252c,1
0xb2d57e5d,1
0xb2d685b2,1
0xb2d54c6b,1
0xb2d160d6,1
0xb2d2bd7e,1
0xb2d90de3,1
0xb2d5f352,1
0xb2d6a65f,1
0xb2d16a85,1
0xb2d1c43d,0
0xb2d954b5,1
0xb2d1266d,1
0x3b9b311c,1
0xb2d4df1d,1
0xb2d0f3a3,1
0xb2d165c4,0
0x3b9b2d2f,0
0xb2d0c2c2,1
0xb2d275b0,1
0xb2d2eb26,1
0xb2d14b56,1
0xb2d627aa,1
0xb2d59996,0
0xb2d435e6,-1
0xb2d28139,0
0xb2d27ccf,-1
0xb2d65736,1
0xb2d6f5eb,1
0xb2d25cdb,1
0xb2d5991a,0
0xb2d7809d,1
0xb2d31bfb,1
0xb2d6c063,-1
0xb2d277ae,-1
0xb2d57b95,1
0xb2d5017f,0
0xb2d696fb,1
0xb2d8039f,-1
0xb2d94100,1
0xb2d6df25,0
0xb2d86e89,1
0xb2d587fd,1
0xb2d65cc1,0
0xb2d0e704,0
0xb2d25544,1
0xb2d5db25,-1
0xb2d3681c,1
0xb2d36805,1
0xb2d4d9ce,1
0xb2d2a5ee,1
0xb2d24b7e,1
0xb2d46ca6,1
0x3b9b2d45,1
0xb2d37349,0
0xb2d099fe,1
0xb2d3d460,1
0xb2d33c0c,1
0x3b9b2a50,1
0xb2d6ea63,-1
0xb2d4f163,-1
0xb2d614c0,1
0xb2d5af11,-1
0xb2d950c3,1
0xb2d62f5d,0
0xb2d8b17b,1
0xb2d573b1,1
0xb2d58201,1
0xb2d104b7,0
0xb2d5aa55,1
0xb2d292fe,0
0xb2d9634a,1
0xb2d95a40,1
0xb2d2843d,1
0xb2d9248e,1
0xb2d2aaab,1
0xb2d68f13,-1
0xb2d0728f,-1
0x3b9ad1c8,1
0xb2d967a1,1
0xb2d937d2,-1
0xb2d6b6da,1
0xb2d8905c,1
0xb2d63edb,1
0xb2d26528,0
0xb2d8ecca,1
0xb2d5e718,1
0xb2d4003d,1
0xb2d6a30a,0
0xb2d24449,1
0xb2d8c9c9,1
0xb2d58e81,0
0xb2d4e936,1
0xb2d8d10b,-1
0xb2d28fbf,1
0xb2d689a4,1
0xb2d2e207,1
0xb2d5f90b,1
0xb2d98020,1
0xb2d560d7,1
0xb2d9610c,1
0xb2d63ea4,1
0x3b9b3f22,0
0xb2d56df9,0
0xb2d0d6f8,1
0x3b9b32b4,1
0xb2d49103,1
0xb2d6e5cd,0
0xb2d64466,1
0xb2d8d9a2,-1
0xb2d12516,1
0xb2d3e6d0,1
0xb2d6c450,1
0x3b9b35aa,0
0xb2d8d675,1
0xb2d6f48f,1
0xb2d34efd,-1
0xb2d49d71,-1
0xb2d0c580,0
0xb2d30745,1
0xb2d1910e,1
0xb2d55873,1
0xb2d14cce,0
0xb2d39274,1
0xb2d3c418,1
0xb2d4eb0e,1
0xb2d58da4,1
0xb2d35c62,1
0xb2d43b82,-1
0xb2d07d47,1
0xb2d12592,0
0xb2d08a89,0
0xb2d60938,1
0xb2d0fb0c,1
0xb2d17f2d,1
0xb2d931fd,1
0xb2d78038,-1
0xb2d198aa,1
0xb2d8f723,1
0xb2d5bcfd,1
0xb2d88fd6,1
0xb2d6928e,1
0xb2d5e98c,1
0xb2d6aed5,1
0xb2d3af5c,1
0xb2d432f0,1
0xb2d1b5d6,-1
0xb2d6f1fe,0
0xb2d63d1a,1
0xb2d96c78,1
0xb2d6b166,1
0xb2d7ee9a,1
0xb2d94add,1
0xb2d51a27,-1
0xb2d15259,1
0xb2d62f41,-1
0xb2d23f71,1
0xb2d5e390,1
0xb2d1caa4,1
0xb2d4b36d,1
0xb2d959f2,1
0xb2d92ef6,1
0x3b9b3ebd,1
0xb2d646a8,1
0xb2d5e71d,1
0xb2d6c977,1
0xb2d8f1e6,1
0xb2d6181a,-1
0xb2d6af6d,-1
0xb2d131ff,1
0xb2d5e047,0
0x3b9b0e1a,1
0xb2d221ac,1
0xb2d6844b,0
0xb2d91c1d,0
0xb2d56e68,1
0xb2d4d08e,1
0xb2d6fb16,0
0xb2d4cbe4,0
0xb2d8d73f,1
0xb2d8d5f9,-1
0x3b9af14e,-1
0xb2d256d3,-1
0xb2d2affe,-1
0xb2d10b3e,-1
0xb2d3e5d4,1
0xb2d60ca5,1
0xb2d53fa6,0
0xb2d6caef,1
0xb2d57ac6,-1
0xb2d78c2b,1
0xb2d6df2a,1
0xb2d5d5b6,1
0xb2d23e03,1
0xb2d41086,1
0xb2d62d9b,0
0xb2d6295a,1
0xb2d32dd4,-1
0xb2d3cc29,0
0xb2d54f05,0
0xb2d6cec6,-1
0xb2d62d36,0
0xb2d78372,0
0xb2d642e4,-1
0xb2d62dd3,1
0xb2d5688a,0
0xb2d95f41,1
0xb2d395ef,0
0xb2d5d2dd,-1
0xb2d62cd1,-1
0xb2d96d2b,-1
0xb2d1c394,1
0xb2d46e83,1
0xb2d836e4,-1
0xb2d9133d,1
0xb2d10c3a,1
0xb2d3663e,0
0xb2d6acc1,0
0xb2d1693a,1
0xb2d0e349,-1
0xb2d26efb,1
0xb2d32f3a,0
0xb2d3f10d,0
0xb2d3e957,-1
0xb2d6972e,-1
0xb2d3f2d8,1
0xb2d3ec24,-1
0xb2d3aab7,-1
0xb2d5fbb2,-1
0xb2d411e3,1
0xb2d3c962,1
0xb2d6d2a1,-1
0xb2d7825a,-1
0xb2d3e924,1
0xb2d780ec,1
0xb2d3e837,0
0xb2d3e843,1
0xb2d3ec0d,0
0xb2d476c7,0
0xb2d6f42f,1
0xb2d3ea3c,-1
0xb2d5b1eb,0
0xb2d8f8e9,-1
0xb2d693bd,0
0xb2d3e98e,0
0xb2d6383d,-1
0xb2d3ea0f,-1
0xb2d3e832,-1
0xb2d2ee9d,0
0xb2d07423,0
0xb2d3e81b,-1
0xb2d41ffb,-1
0xb2d3ab6a,1
0xb2d5b207,0
0xb2d3f2c2,-1
0xb2d8fd4d,1
0xb2d1d207,0
0xb2d434ee,0
0xb2d136b6,1
0xb2d35fd3,1
0xb2d4d0ee,1
0xb2d5f970,1
0xb2d5dd1a,1
0xb2d38fd1,1
0xb2d6af12,-1
0xb2d4a758,0
0xb2d8c653,-1
0xb2d8f79e,1
0xb2d264ad,-1
0xb2d218e8,-1
0xb2d0bf19,-1
0xb2d6dbb4,1
0xb2d60546,1
0xb2d4805b,0
0xb2d31da7,1
0xb2d2a89b,1
0xb2d97c60,1
0xb2d232ed,0
0xb2d6ec45,1
0xb2d63b4e,1
0xb2d63333,0
0xb2d1e0af,1
0xb2d45e36,-1
0xb2d70457,1
0xb2d6004d,1
0xb2d91374,0
0xb2d68af3,1
0xb2d8e347,1
0xb2d3c94b,0
0xb2d2454a,0
0xb2d4421b,1
0xb2d06b8c,0
0xb2d418cf,0
0xb2d0f7b1,0
0xb2d118f1,0
0xb2d2c2dc,0
0xb2d354e3,1
0xb2d06cd7,1
0xb2d14eb5,0
0x3b9b3363,1
0xb2d272ed,1
0xb2d2b422,-1
0xb2d1aea1,1
0xb2d2124f,1
0xb2d43aeb,1
0xb2d17e3b,1
0xb2d0b8fc,1
0xb2d12be6,1
0xb2d0787f,1
0xb2d206dd,0
0xb2d18eb0,1
0xb2d6a805,0
0xb2d32d74,1
0xb2d22979,1
0xb2d5a959,1
0xb2d8d159,1
0xb2d28122,1
0xb2d29100,1
0xb2d5f026,1
0xb2d5b045,1
0xb2d3b551,1
0xb2d90862,1
0xb2d60b5f,-1
0xb2d78167,1
0xb2d5d278,0
0xb2d6b11d,1
0xb2d53f3c,1
0xb2d9449f,-1
0xb2d1b1df,1
0xb2d6501b,-1
0xb2d5abb7,1
0xb2d54899,-1
0xb2d69c66,1
0xb2d6e10c,-1
0xb2d566e8,1
0xb2d933d5,0
0xb2d4bd38,0
0xb2d44ac9,0
0xb2d8dcae,1
0xb2d521eb,1
0xb2d2c3b2,1
0xb2d88b72,1
0xb2d95cfe,1
0xb2d4f3f9,0
0xb2d5cb63,1
0xb2d21c5e,-1
0xb2d59035,1
0xb2d150bb,1
0xb2d71719,-1
0xb2d0e2e4,0
0xb2d93412,-1
0xb2d5e36f,-1
0xb2d222c4,-1
0xb2d50a43,-1
0xb2d6b8c9,-1
0xb2d57739,0
0xb2d2c873,1
0xb2d36cb0,1
0xb2d42a14,-1
0xb2d51f7b,0
0xb2d17d27,0
0xb2d38085,1
0xb2d2db64,-1
0xb2d3aa89,0
0xb2d3a5df,0
0xb2d2d00a,1
0x3b9aeeef,0
0xb2d5847a,1
0xb2d433d6,0
0xb2d0d52c,1
0xb2d5ce86,-1
0xb2d5fb6e,1
0xb2d45d5a,0
0xb2d200d1,1
0xb2d4449a,0
0xb2d5ea89,1
0xb2d30b81,1
0xb2d326ba,0
0xb2d23c9c,-1
0xb2d38376,1
0xb2d49fd4,-1
0xb2d2a9f7,1
0xb2d2305c,1
0xb2d1b217,-1
0xb2d43ab3,1
0xb2d58088,0
0xb2d5ef61,1
0xb2d62f78,1
0xb2d25952,1
0xb2d5b040,0
0xb2d5a6c3,1
0xb2d6e24d,0
0xb2d68326,0
0xb2d49f6f,1
0xb2d5da45,1
0xb2d5aa1e,1
0xb2d59d07,0
0xb2d25bc7,1
0xb2d488ed,0
0xb2d6bd20,1
0xb2d1eba9,1
0xb2d2d2a4,1
0xb2d402ee,-1
0xb2d4b608,0
0xb2d408b9,1
0xb2d15662,-1
0xb2d0a961,1
0x3b9b18f4,0
0xb2d2a063,-1
0xb2d21d71,1
0x3b9af0f2,1
0xb2d18cea,1
0xb2d58068,1
0xb2d18082,1
0xb2d17f80,-1
0xb2d6b0ce,0
0xb2d626ae,1
0xb2d5897f,1
0xb2d58427,0
0xb2d3ac34,0
0xb2d78276,1
0xb2d8dab0,1
0xb2d6d6ae,1
0xb2d3ac39,1
0xb2d959a8,1
0xb2d690c2,1
0xb2d357b0,-1
0xb2d5634c,1
0xb2d3b7c6,0
0xb2d6908b,1
0xb2d58120,0
0xb2d34b10,-1
0xb2d6b38c,-1
0xb2d3b78e,1
0xb2d554a2,1
0xb2d4c259,1
0xb2d6016a,1
0xb2d58685,1
0xb2d5940b,0
0xb2d4fded,1
0xb2d629f7,1
0xb2d56adb,0
0xb2d56e7a,0
0xb2d91fc6,1
0xb2d6afb1,1
0xb2d59701,1
0xb2d5b267,1
0xb2d5c19d,1
0xb2d6f6d6,0
0xb2d64708,1
0xb2d91e76,1
0xb2d574ae,0
0xb2d58b41,1
0xb2d57daf,1
0xb2d6ed95,1
0xb2d32853,0
0xb2d478d1,1
0xb2d4a454,-1
0xb2d916e0,1
0xb2d115e0,0
0xb2d40f0e,1
0xb2d4bb3a,1
0xb2d2f1fc,0
0xb2d6ed5d,0
0xb2d6ed90,0
0xb2d310bd,0
0xb2d2d187,1
0xb2d330b2,0
0xb2d83ede,1
0xb2d501ac,0
0xb2d4bb35,1
0xb2d4c7f1,0
0xb2d5e499,1
0xb2d5d5d2,-1
0xb2d9384e,1
0xb2d3ab86,1
0xb2d60574,1
0xb2d30c34,1
0xb2d5ea08,1
0xb2d307f9,0
0xb2d383c9,1
0xb2d6993e,0
0xb2d24daf,1
0xb2d24b79,1
0xb2d36b16,1
0xb2d39f99,1
0xb2d3d2ac,0
0xb2d34606,1
0xb2d9327e,1
0xb2d23a9e,1
0xb2d97bbf,-1
0xb2d56aba,1
0xb2d18324,0
0xb2d2a7d5,1
0xb2d8a2ec,1
0xb2d1397e,1
0xb2d8cabb,0
0xb2d97922,1
0xb2d4f7bd,-1
0xb2d5b181,-1
0xb2d5ce26,0
0xb2d5d2c1,1
0xb2d6e595,1
0xb2d5d5bb,1
0xb2d5e8f0,1
0xb2d6d0ad,0
0xb2d6581b,1
0xb2d610ea,1
0xb2d69853,-1
0xb2d264a8,0
0xb2d26ee9,1
0xb2d1303d,1
0xb2d068b7,1
0x3b9b2820,0
0xb2d1b968,1
0xb2d07e80,1
0xb2d606bf,1
0xb2d28760,-1
0xb2d0b961,1
0xb2d0805e,1
0xb2d14355,1
0xb2d06477,1
0xb2d576bd,0
0xb2d4fc74,1
0xb2d1366c,1
0x3b9b0e15,1
0xb2d0844f,1
0xb2d948fb,1
0xb2d2b6e5,0
0xb2d8e13d,1
0xb2d90ba6,1
0xb2d78651,1
0xb2d585c0,1
0xb2d290a0,1
0xb2d1f8dc,1
0xb2d2b3cf,0
0xb2d907e7,0
0xb2d38a34,0
0xb2d25d77,1
0xb2d0db2e,1
0xb2d4c3ff,1
0xb2d34cff,1
0xb2d9051a,1
0xb2d95d9a,1
0xb2d92e42,1
0xb2d19565,1
0x3b9af0a4,1
0xb2d9146c,1
0xb2d3e12f,0
0xb2d5f357,1
0xb2d30455,0
0xb2d4179b,1
0xb2d324f3,0
0xb2d3d639,1
0xb2d2ceb1,1
0xb2d8c879,0
0xb2d793dc,0
0x3b9aded9,1
0xb2d5546f,0
0xb2d422b1,0
0x3b9b3766,0
0xb2d5abee,0
0xb2d93ab1,-1
0xb2d28648,-1
0x3b9b4686,1
0xb2d8051c,1
0xb2d8023e,1
0xb2d80227,1
0xb2d68423,1
0xb2d4fb2f,1
0xb2d8d014,1
0xb2d65d53,1
0xb2d6a70d,1
0xb2d921d5,1
0xb2d5d56d,0
0xb2d605d9,0
0xb2d688f0,1
0xb2d5dbef,1
0xb2d341db,1
0xb2d518f3,-1
0xb2d48c75,1
0xb2d320f5,-1
0xb2d3ce22,1
0x3b9b2da5,1
0xb2d6661d,1
0xb2d40983,-1
0xb2d2823a,0
0xb2d3981b,-1
0xb2d17984,0
0xb2d4f9a0,1
0xb2d8708f,1
0xb2d43c7f,1
0xb2d5ccba,1
0xb2d3db8c,1
0xb2d56363,0
0xb2d6048e,1
0xb2d5b841,1
0xb2d6ac8e,0
0xb2d63176,0
0xb2d3c570,1
0xb2d4382d,1
0xb2d3cbe5,1
0xb2d51dfe,1
0xb2d958a7,1
0xb2d18f48,1
0xb2d9546c,1
0xb2d3e4a0,1
0xb2d698d4,-1
0xb2d433ba,0
0xb2d3c886,1
0xb2d912a0,1
0xb2d5d6d3,0
0xb2d5a99d,0
0xb2d61b10,1
0xb2d3c853,1
0xb2d6b198,1
0xb2d1c89e,1
0xb2d241d9,1
0x3b9b198c,0
0xb2d0b0ca,-1
0xb2d0bfd9,1
0xb2d12624,0
0xb2d39d09,0
0xb2d3912d,1
0xb2d31cfd,1
0xb2d6991d,1
0xb2d451b6,1
0xb2d6ffd2,0
0xb2d4b88e,1
0xb2d2d708,-1
0xb2d4c158,0
0xb2d63a4d,1
0xb2d38562,1
0xb2d33d6e,1
0xb2d37a35,0
0xb2d62ca4,1
0xb2d304ba,1
0xb2d434bc,1
0xb2d8ea14,1
0xb2d3c5f5,1
0xb2d68665,1
0xb2d44689,1
0xb2d5b712,0
0xb2d34ba7,1
0xb2d94a78,1
0xb2d44318,1
0xb2d4170e,1
0xb2d48b99,0
0xb2d6e5df,1
0xb2d55be9,0
0xb2d904fe,1
0xb2d6432d,0
0xb2d5fdf4,-1
0xb2d8dfd6,1
0xb2d8e126,-1
0xb2d6d0f6,1
0xb2d27e30,-1
0xb2d2f864,1
0xb2d6579b,0
0xb2d2277b,0
0xb2d50f7b,-1
0xb2d4c83f,1
0xb2d40f41,-1
0xb2d22f11,1
0xb2d3f5b2,-1
0xb2d52158,1
0xb2d19e30,-1
0xb2d60fb1,0
0xb2d53f86,0
0xb2d4cd7d,1
0xb2d505ba,-1
0xb2d1e785,1
0xb2d1c136,1
0xb2d1e866,0
0x3b9af109,1
0xb2d7abfe,0
0xb2d280ef,1
0xb2d19485,0
0xb2d286fb,1
0xb2d5dde9,0
0xb2d27a9f,-1
0xb2d416bf,0
0xb2d2f197,-1
0xb2d1a299,1
0xb2d8fecf,1
0xb2d4418e,1
0xb2d2c0de,1
0xb2d3229a,1
0xb2d28154,1
0xb2d35225,0
0xb2d61ee1,0
0xb2d3f72f,0
0xb2d1e303,1
0xb2d351ed,0
0xb2d5e374,1
0xb2d20221,1
0xb2d791b6,1
0xb2d30164,1
0xb2d30149,1
0xb2d3eade,1
0xb2d192b4,1
0xb2d2645a,1
0xb2d6fc61,-1
0xb2d19d18,1
0xb2d2dd46,1
0xb2d3b58b,1
0xb2d57518,1
0xb2d3bc6c,1
0xb2d0f1d0,1
0xb2d1b624,0
0xb2d52c7a,0
0xb2d26d7e,1
0xb2d11928,0
0xb2d16dc4,1
0xb2d5a610,1
0xb2d0eadf,0
0xb2d22318,0
0xb2d16d2c,0
0xb2d09a84,1
0xb2d94993,0
0xb2d3afc6,-1
0xb2d80500,-1
0xb2d4a53f,-1
0xb2d152a7,0
0xb2d2e181,1
0xb2d340ac,-1
0xb2d6f5d5,1
0xb2d1495d,1
0x3b9add38,-1
0xb2d1dba0,0
0xb2d295aa,0
0xb2d20169,1
